,user_id,time,0,date,date_hms
15,115725,2022-01-18T14:31:03Z,2022-01-26 14:24:00,2022-01-18 00:00:00,2022-01-18 14:31:03
14,115725,2022-01-18T03:48:57Z,2022-01-23 05:45:36,2022-01-18 00:00:00,2022-01-18 03:48:57
62,112076,2022-01-19T01:09:50Z,2022-01-14 00:00:00,2022-01-19 00:00:00,2022-01-19 01:09:50
63,112076,2022-01-19T09:05:50Z,2022-01-14 00:00:00,2022-01-19 00:00:00,2022-01-19 09:05:50
64,112076,2022-01-19T17:08:45Z,2022-01-14 00:00:00,2022-01-19 00:00:00,2022-01-19 17:08:45
87,112133,2022-01-19T15:30:49Z,2022-01-14 00:00:00,2022-01-19 00:00:00,2022-01-19 15:30:49
86,112133,2022-01-19T15:14:56Z,2022-01-14 20:09:36,2022-01-19 00:00:00,2022-01-19 15:14:56
82,109742,2022-01-19T17:04:19Z,2022-01-14 00:00:00,2022-01-19 00:00:00,2022-01-19 17:04:19
98,114156,2022-01-19T15:04:23Z,2022-01-14 00:00:00,2022-01-19 00:00:00,2022-01-19 15:04:23
66,112076,2022-01-20T01:06:11Z,2022-01-14 00:00:00,2022-01-20 00:00:00,2022-01-20 01:06:11
65,112076,2022-01-20T01:06:10Z,2022-01-14 00:00:00,2022-01-20 00:00:00,2022-01-20 01:06:10
99,114156,2022-01-20T18:11:53Z,2022-01-14 00:00:00,2022-01-20 00:00:00,2022-01-20 18:11:53
100,114156,2022-01-20T18:12:17Z,2022-01-14 00:00:00,2022-01-20 00:00:00,2022-01-20 18:12:17
101,114156,2022-01-20T18:13:21Z,2022-01-14 00:00:00,2022-01-20 00:00:00,2022-01-20 18:13:21
79,119839,2022-01-20T08:47:49Z,2022-01-14 00:00:00,2022-01-20 00:00:00,2022-01-20 08:47:49
118,112197,2022-01-20T06:57:44Z,2022-01-14 00:00:00,2022-01-20 00:00:00,2022-01-20 06:57:44
119,112197,2022-01-20T06:58:02Z,2022-01-14 00:00:00,2022-01-20 00:00:00,2022-01-20 06:58:02
17,115725,2022-01-20T14:25:43Z,2022-01-26 14:24:00,2022-01-20 00:00:00,2022-01-20 14:25:43
16,115725,2022-01-20T13:36:33Z,2022-01-25 18:14:24,2022-01-20 00:00:00,2022-01-20 13:36:33
90,111856,2022-01-20T03:09:27Z,2022-01-14 00:00:00,2022-01-20 00:00:00,2022-01-20 03:09:27
78,121571,2022-01-20T21:14:00Z,2022-02-08 04:48:00,2022-01-20 00:00:00,2022-01-20 21:14:00
102,114156,2022-01-21T16:01:51Z,2022-01-14 00:00:00,2022-01-21 00:00:00,2022-01-21 16:01:51
19,115725,2022-01-21T15:35:19Z,2022-01-29 23:02:24,2022-01-21 00:00:00,2022-01-21 15:35:19
18,115725,2022-01-21T14:13:09Z,2022-01-27 10:33:36,2022-01-21 00:00:00,2022-01-21 14:13:09
126,115375,2022-01-21T20:18:24Z,2022-01-24 22:04:48,2022-01-21 00:00:00,2022-01-21 20:18:24
67,112076,2022-01-22T01:01:35Z,2022-01-14 00:00:00,2022-01-22 00:00:00,2022-01-22 01:01:35
69,112076,2022-01-22T17:03:59Z,2022-01-14 00:00:00,2022-01-22 00:00:00,2022-01-22 17:03:59
68,112076,2022-01-22T08:59:02Z,2022-01-14 00:00:00,2022-01-22 00:00:00,2022-01-22 08:59:02
20,115725,2022-01-23T18:26:59Z,2022-01-15 16:19:12,2022-01-23 00:00:00,2022-01-23 18:26:59
45,118777,2022-01-23T21:27:03Z,2022-01-15 16:19:12,2022-01-23 00:00:00,2022-01-23 21:27:03
46,118777,2022-01-23T21:28:42Z,2022-01-14 20:09:36,2022-01-23 00:00:00,2022-01-23 21:28:42
49,117580,2022-01-23T21:22:31Z,2022-01-14 00:00:00,2022-01-23 00:00:00,2022-01-23 21:22:31
70,112076,2022-01-23T01:05:55Z,2022-01-14 00:00:00,2022-01-23 00:00:00,2022-01-23 01:05:55
128,115375,2022-01-23T21:33:55Z,2022-01-14 00:00:00,2022-01-23 00:00:00,2022-01-23 21:33:55
129,115375,2022-01-23T21:35:34Z,2022-01-14 00:00:00,2022-01-23 00:00:00,2022-01-23 21:35:34
127,115375,2022-01-23T21:32:19Z,2022-01-14 00:00:00,2022-01-23 00:00:00,2022-01-23 21:32:19
51,119005,2022-01-23T17:59:01Z,2022-01-14 00:00:00,2022-01-23 00:00:00,2022-01-23 17:59:01
44,112705,2022-01-24T07:10:39Z,2022-01-14 00:00:00,2022-01-24 00:00:00,2022-01-24 07:10:39
21,115725,2022-01-24T14:35:39Z,2022-01-14 00:00:00,2022-01-24 00:00:00,2022-01-24 14:35:39
103,114156,2022-01-24T18:02:27Z,2022-01-14 00:00:00,2022-01-24 00:00:00,2022-01-24 18:02:27
71,112076,2022-01-24T01:03:08Z,2022-01-14 00:00:00,2022-01-24 00:00:00,2022-01-24 01:03:08
72,112076,2022-01-24T08:57:11Z,2022-01-14 00:00:00,2022-01-24 00:00:00,2022-01-24 08:57:11
73,112076,2022-01-24T08:57:12Z,2022-01-14 00:00:00,2022-01-24 00:00:00,2022-01-24 08:57:12
40,116812,2022-01-24T18:21:49Z,2022-01-14 00:00:00,2022-01-24 00:00:00,2022-01-24 18:21:49
91,111856,2022-01-25T04:30:46Z,2022-01-14 00:00:00,2022-01-25 00:00:00,2022-01-25 04:30:46
22,115725,2022-01-25T13:43:20Z,2022-01-14 00:00:00,2022-01-25 00:00:00,2022-01-25 13:43:20
74,112076,2022-01-25T08:59:30Z,2022-01-14 00:00:00,2022-01-25 00:00:00,2022-01-25 08:59:30
75,112076,2022-01-25T08:59:31Z,2022-01-14 00:00:00,2022-01-25 00:00:00,2022-01-25 08:59:31
36,111805,2022-01-25T23:50:25Z,2022-01-14 00:00:00,2022-01-25 00:00:00,2022-01-25 23:50:25
23,115725,2022-01-26T14:09:36Z,2022-01-14 00:00:00,2022-01-26 00:00:00,2022-01-26 14:09:36
24,115725,2022-01-27T15:04:52Z,2022-01-14 00:00:00,2022-01-27 00:00:00,2022-01-27 15:04:52
35,116440,2022-01-27T07:38:58Z,2022-01-14 00:00:00,2022-01-27 00:00:00,2022-01-27 07:38:58
77,112076,2022-01-27T09:02:38Z,2022-01-14 00:00:00,2022-01-27 00:00:00,2022-01-27 09:02:38
41,116812,2022-01-27T23:07:05Z,2022-01-14 00:00:00,2022-01-27 00:00:00,2022-01-27 23:07:05
76,112076,2022-01-27T09:02:37Z,2022-01-14 00:00:00,2022-01-27 00:00:00,2022-01-27 09:02:37
26,115725,2022-01-28T14:16:51Z,2022-01-14 00:00:00,2022-01-28 00:00:00,2022-01-28 14:16:51
25,115725,2022-01-28T14:16:31Z,2022-01-14 00:00:00,2022-01-28 00:00:00,2022-01-28 14:16:31
92,111856,2022-01-29T06:44:26Z,2022-01-14 00:00:00,2022-01-29 00:00:00,2022-01-29 06:44:26
47,118777,2022-01-30T18:36:07Z,2022-01-14 00:00:00,2022-01-30 00:00:00,2022-01-30 18:36:07
34,103777,2022-01-30T19:19:35Z,2022-01-14 00:00:00,2022-01-30 00:00:00,2022-01-30 19:19:35
33,103777,2022-01-30T19:17:22Z,2022-01-14 00:00:00,2022-01-30 00:00:00,2022-01-30 19:17:22
53,119005,2022-01-30T19:14:39Z,2022-01-14 00:00:00,2022-01-30 00:00:00,2022-01-30 19:14:39
52,119005,2022-01-30T19:14:15Z,2022-01-14 00:00:00,2022-01-30 00:00:00,2022-01-30 19:14:15
27,115725,2022-01-31T14:19:29Z,2022-01-14 00:00:00,2022-01-31 00:00:00,2022-01-31 14:19:29
131,115375,2022-02-01T23:08:31Z,2022-01-14 00:00:00,2022-02-01 00:00:00,2022-02-01 23:08:31
6,112510,2022-02-01T16:33:32Z,2022-01-14 00:00:00,2022-02-01 00:00:00,2022-02-01 16:33:32
50,117580,2022-02-01T20:19:59Z,2022-01-14 00:00:00,2022-02-01 00:00:00,2022-02-01 20:19:59
130,115375,2022-02-01T23:07:54Z,2022-01-14 00:00:00,2022-02-01 00:00:00,2022-02-01 23:07:54
28,115725,2022-02-01T05:03:33Z,2022-01-14 00:00:00,2022-02-01 00:00:00,2022-02-01 05:03:33
29,115725,2022-02-02T14:58:15Z,2022-01-14 00:00:00,2022-02-02 00:00:00,2022-02-02 14:58:15
30,115725,2022-02-02T14:58:57Z,2022-01-14 00:00:00,2022-02-02 00:00:00,2022-02-02 14:58:57
31,115725,2022-02-02T15:03:35Z,2022-01-14 00:00:00,2022-02-02 00:00:00,2022-02-02 15:03:35
120,112197,2022-02-03T17:44:16Z,2022-01-14 00:00:00,2022-02-03 00:00:00,2022-02-03 17:44:16
121,112197,2022-02-03T17:51:02Z,2022-01-14 00:00:00,2022-02-03 00:00:00,2022-02-03 17:51:02
5,117502,2022-02-03T16:30:43Z,2022-01-14 00:00:00,2022-02-03 00:00:00,2022-02-03 16:30:43
107,107445,2022-02-03T21:14:34Z,2022-01-14 00:00:00,2022-02-03 00:00:00,2022-02-03 21:14:34
48,118777,2022-02-03T16:47:00Z,2022-01-14 00:00:00,2022-02-03 00:00:00,2022-02-03 16:47:00
104,114156,2022-02-03T20:16:39Z,2022-01-14 00:00:00,2022-02-03 00:00:00,2022-02-03 20:16:39
133,115375,2022-02-04T01:15:36Z,2022-01-14 00:00:00,2022-02-04 00:00:00,2022-02-04 01:15:36
132,115375,2022-02-04T01:14:20Z,2022-01-14 00:00:00,2022-02-04 00:00:00,2022-02-04 01:14:20
0,106142,2022-02-04T14:05:06Z,2022-01-15 16:19:12,2022-02-04 00:00:00,2022-02-04 14:05:06
32,115725,2022-02-04T01:09:07Z,2022-01-14 00:00:00,2022-02-04 00:00:00,2022-02-04 01:09:07
1,119188,2022-02-04T11:06:26Z,2022-01-14 00:00:00,2022-02-04 00:00:00,2022-02-04 11:06:26
134,115375,2022-02-04T01:19:30Z,2022-01-14 00:00:00,2022-02-04 00:00:00,2022-02-04 01:19:30
135,115375,2022-02-04T01:20:25Z,2022-01-14 00:00:00,2022-02-04 00:00:00,2022-02-04 01:20:25
