112076
114156
109742
112197
115725
100345
118777
116812
115375
111856
117502
112705
107445
119005
116023
116440
119839
111805
115866
113141
117938
119188
103777
117580
121092
120491
109233
119478
120408
119156
119942
112655
120798
101412
105906
112033
104297
120032
113344
103246
120536
102210
110540
120949
102710
117522
112133
