decision_date,best_prior
2021-12-24,94
2021-12-24,89
2021-12-24,83
2021-12-24,90
2021-12-24,93
2021-12-24,89
2021-12-24,90
2021-12-29,92
2021-12-29,100
2021-12-29,92
2021-12-30,93
2021-12-30,102
2022-01-04,100
2022-01-07,103
2022-01-07,95
2022-01-07,99
2022-01-13,99
2022-01-14,109
2022-01-31,118
