decision_date,best_prior
2021-12-26,113
2021-12-30,113
2021-12-30,113
2022-01-03,100
2022-01-03,113
2022-01-03,113
2022-01-07,113
2022-01-11,97
2022-01-12,100
2022-01-12,97
2022-01-13,113
2022-01-13,113
2022-01-13,100
2022-01-14,118
2022-01-14,122
2022-01-23,123
2022-02-01,126
2022-02-02,126
