,user_id,time,0,date,pred_duration,pred_duration_int
120,111856,2021-12-22T05:02:40Z,2021-12-03 20:09:36.000000000,2021-12-22 00:00:00.000000000,-19 days +20:09:36,-19
134,109742,2021-12-22T05:16:22Z,2021-12-03 00:00:00.000000000,2021-12-22 00:00:00.000000000,-19 days +00:00:00,-19
135,109742,2021-12-22T19:28:00Z,2021-12-03 00:00:00.000000000,2021-12-22 00:00:00.000000000,-19 days +00:00:00,-19
121,111856,2021-12-22T21:39:34Z,2021-12-03 00:00:00.000000000,2021-12-22 00:00:00.000000000,-19 days +00:00:00,-19
116,114156,2021-12-22T19:00:59Z,2021-12-03 00:00:00.000000000,2021-12-22 00:00:00.000000000,-19 days +00:00:00,-19
101,100345,2021-12-22T17:30:03Z,2021-12-03 00:00:00.000000000,2021-12-22 00:00:00.000000000,-19 days +00:00:00,-19
72,112076,2021-12-22T16:55:26Z,2021-12-03 00:00:00.000000000,2021-12-22 00:00:00.000000000,-19 days +00:00:00,-19
71,112076,2021-12-22T16:55:25Z,2021-12-03 00:00:00.000000000,2021-12-22 00:00:00.000000000,-19 days +00:00:00,-19
70,112076,2021-12-22T08:58:11Z,2021-12-03 00:00:00.000000000,2021-12-22 00:00:00.000000000,-19 days +00:00:00,-19
69,112076,2021-12-22T01:14:25Z,2021-12-03 00:00:00.000000000,2021-12-22 00:00:00.000000000,-19 days +00:00:00,-19
90,112197,2021-12-22T20:57:50Z,2021-12-03 00:00:00.000000000,2021-12-22 00:00:00.000000000,-19 days +00:00:00,-19
