,user_id,time,0,date,pred_duration,pred_duration_int
69,112197,2022-01-07T17:00:00Z,2022-01-11 11:31:12.000000000,2022-01-07 00:00:00.000000000,4 days 11:31:12,4
70,112197,2022-01-10T23:13:34Z,2022-01-14 00:00:00.000000000,2022-01-10 00:00:00.000000000,4 days 00:00:00,4
71,112197,2022-01-11T19:28:06Z,2022-01-14 20:09:36.000000000,2022-01-11 00:00:00.000000000,3 days 20:09:36,3
72,112197,2022-01-11T19:28:56Z,2022-01-14 20:09:36.000000000,2022-01-11 00:00:00.000000000,3 days 20:09:36,3
73,112197,2022-01-11T19:31:06Z,2022-01-16 12:28:48.000000000,2022-01-11 00:00:00.000000000,5 days 12:28:48,5
76,112197,2022-01-13T22:54:27Z,2022-01-18 04:48:00.000000000,2022-01-13 00:00:00.000000000,5 days 04:48:00,5
75,112197,2022-01-13T08:21:42Z,2022-01-17 08:38:23.999999999,2022-01-13 00:00:00.000000000,4 days 08:38:23.999999999,4
74,112197,2022-01-13T08:21:27Z,2022-01-17 08:38:23.999999999,2022-01-13 00:00:00.000000000,4 days 08:38:23.999999999,4
115,112197,2022-01-14T20:54:05Z,2022-01-18 04:48:00.000000000,2022-01-14 00:00:00.000000000,4 days 04:48:00,4
114,112197,2022-01-14T20:53:59Z,2022-01-18 04:48:00.000000000,2022-01-14 00:00:00.000000000,4 days 04:48:00,4
112,112197,2022-01-14T20:53:31Z,2022-01-18 04:48:00.000000000,2022-01-14 00:00:00.000000000,4 days 04:48:00,4
109,112197,2022-01-14T20:52:59Z,2022-01-19 00:57:36.000000000,2022-01-14 00:00:00.000000000,5 days 00:57:36,5
110,112197,2022-01-14T20:53:14Z,2022-01-18 04:48:00.000000000,2022-01-14 00:00:00.000000000,4 days 04:48:00,4
108,112197,2022-01-14T20:52:46Z,2022-01-20 17:16:48.000000000,2022-01-14 00:00:00.000000000,6 days 17:16:48,6
111,112197,2022-01-14T20:53:27Z,2022-01-18 04:48:00.000000000,2022-01-14 00:00:00.000000000,4 days 04:48:00,4
113,112197,2022-01-14T20:53:56Z,2022-01-18 04:48:00.000000000,2022-01-14 00:00:00.000000000,4 days 04:48:00,4
116,112197,2022-01-17T18:24:57Z,2022-01-14 00:00:00.000000000,2022-01-17 00:00:00.000000000,-3 days +00:00:00,-3
117,112197,2022-01-17T18:25:44Z,2022-01-14 20:09:36.000000000,2022-01-17 00:00:00.000000000,-3 days +20:09:36,-3
119,112197,2022-01-20T06:58:02Z,2022-01-14 00:00:00.000000000,2022-01-20 00:00:00.000000000,-6 days +00:00:00,-6
118,112197,2022-01-20T06:57:44Z,2022-01-14 00:00:00.000000000,2022-01-20 00:00:00.000000000,-6 days +00:00:00,-6
121,112197,2022-02-03T17:51:02Z,2022-01-14 00:00:00.000000000,2022-02-03 00:00:00.000000000,-20 days +00:00:00,-20
120,112197,2022-02-03T17:44:16Z,2022-01-14 00:00:00.000000000,2022-02-03 00:00:00.000000000,-20 days +00:00:00,-20
