decision_date,best_prior
2021-12-26,84
2021-12-29,84
2021-12-30,89
2021-12-30,86
2022-01-03,95
2022-01-06,92
2022-01-07,92
2022-01-09,94
2022-01-09,94
2022-01-09,94
2022-01-10,102
2022-01-10,102
2022-01-10,102
2022-01-12,100
2022-01-13,102
2022-01-14,102
2022-01-15,119
2022-01-17,113
2022-01-17,113
2022-01-20,113
2022-01-21,113
2022-01-21,113
2022-01-24,113
2022-01-24,113
2022-02-03,112
